,qos value,time slice id,user id,service id,user ip add,user country,user as,service wsdl add,service provider,service ip add,service country,service as
375,0.501,55.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
376,0.601,56.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
377,9.333,57.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
378,0.65,58.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
379,0.72,59.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
380,0.516,60.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
381,0.496,61.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
382,3.46,62.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
383,0.576,63.0,5.0,0.0,5,29,15,1487,1716,1813,70,571
384,0.916,0.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
385,0.43,1.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
386,0.483,2.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
387,0.437,3.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
388,0.492,4.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
389,3.439,5.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
390,0.409,6.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
391,0.405,7.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
392,0.435,8.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
393,0.488,9.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
394,0.565,10.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
395,10.174,11.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
396,0.458,12.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
397,3.366,13.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
398,0.434,14.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
399,0.478,15.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
400,0.498,16.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
401,6.752,17.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
402,0.431,18.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
403,0.523,19.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
404,0.398,20.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
405,0.438,21.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
406,0.596,22.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
407,3.565,23.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
408,0.492,24.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
409,0.403,25.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
410,0.414,26.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
411,0.458,27.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
412,0.41,28.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
413,9.786,29.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
414,0.412,30.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
415,0.482,31.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
416,0.41,32.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
417,6.716,33.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
418,9.391,34.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
419,0.39,35.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
420,0.451,36.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
421,0.518,37.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
422,0.484,38.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
423,0.563,39.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
424,0.428,40.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
425,0.429,41.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
426,0.501,42.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
427,0.514,43.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
428,0.434,44.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
429,9.271,45.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
430,0.469,46.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
431,0.396,47.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
432,0.475,48.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
433,0.473,49.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
434,0.445,50.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
435,0.443,51.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
436,0.498,52.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
437,0.529,53.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
438,0.463,54.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
439,1.512,55.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
440,0.464,56.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
441,0.49,57.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
442,0.504,58.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
443,0.521,59.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
444,0.396,60.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
445,0.417,61.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
446,0.455,62.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
447,3.483,63.0,6.0,0.0,6,29,15,1487,1716,1813,70,571
448,0.718,0.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
449,0.453,1.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
450,0.408,2.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
451,0.437,3.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
452,0.45,4.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
453,0.444,5.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
454,0.48,6.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
455,0.437,7.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
456,0.543,8.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
457,0.497,9.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
458,0.468,10.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
459,0.465,11.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
460,0.415,12.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
461,0.472,13.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
462,0.43,14.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
463,0.483,15.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
464,0.445,16.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
465,0.446,17.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
466,0.504,18.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
467,0.609,19.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
468,0.482,20.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
469,0.645,21.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
470,0.514,22.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
471,0.45,23.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
472,0.418,24.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
473,0.469,25.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
474,0.49,26.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
475,0.533,27.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
476,0.491,28.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
477,0.55,29.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
478,0.528,30.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
479,0.672,31.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
480,0.507,32.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
481,0.485,33.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
482,0.609,34.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
483,0.497,35.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
484,0.522,36.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
485,0.446,37.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
486,0.492,38.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
487,0.47,39.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
488,0.445,40.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
489,0.517,41.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
490,0.473,42.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
491,0.532,43.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
492,0.465,44.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
493,0.414,45.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
494,0.562,46.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
495,0.48,47.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
496,10.771,48.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
497,10.675,49.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
498,3.67,50.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
499,0.511,51.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
500,3.489,52.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
501,0.424,53.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
502,0.448,54.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
503,0.553,55.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
504,0.48,56.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
505,0.444,57.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
506,0.553,58.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
507,0.486,59.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
508,0.474,60.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
509,0.546,61.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
510,3.71,62.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
511,0.425,63.0,7.0,0.0,7,29,15,1487,1716,1813,70,571
512,20.0,0.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
513,3.215,1.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
514,0.577,2.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
515,0.435,3.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
516,0.487,4.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
517,6.378,5.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
518,0.506,6.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
519,0.43,7.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
520,0.568,8.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
521,0.561,9.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
522,0.49,10.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
523,3.617,11.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
524,9.796,12.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
525,0.454,13.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
526,3.479,14.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
527,0.436,15.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
528,0.535,16.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
529,0.514,17.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
530,0.527,18.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
531,3.592,19.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
532,0.533,20.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
533,0.481,21.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
534,20.0,22.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
535,0.529,23.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
536,0.49,24.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
537,0.516,25.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
538,0.628,26.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
539,0.497,27.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
540,0.486,28.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
541,0.643,29.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
542,0.713,30.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
543,0.41,31.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
544,0.563,32.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
545,0.585,33.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
546,0.566,34.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
547,0.429,35.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
548,0.456,36.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
549,3.45,37.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
550,3.032,38.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
551,0.59,39.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
552,0.494,40.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
553,0.444,41.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
554,0.536,42.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
555,0.54,43.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
556,0.513,44.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
557,3.441,45.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
558,0.535,46.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
559,0.543,47.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
560,3.447,48.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
561,0.538,49.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
562,2.972,50.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
563,0.492,51.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
564,0.592,52.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
565,0.647,53.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
566,0.507,54.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
567,0.452,55.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
568,0.447,56.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
569,0.502,57.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
570,2.962,58.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
571,0.584,59.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
572,3.327,60.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
573,0.545,61.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
574,0.518,62.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
575,0.687,63.0,8.0,0.0,8,29,133,1487,1716,1813,70,571
576,1.231,0.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
577,1.155,1.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
578,0.573,2.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
579,0.643,3.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
580,3.432,4.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
581,0.736,5.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
582,0.515,6.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
583,0.679,7.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
584,0.563,8.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
585,0.727,9.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
586,0.621,10.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
587,0.697,11.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
588,0.595,12.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
589,0.706,13.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
590,0.56,14.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
591,0.616,15.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
592,0.577,16.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
593,0.793,17.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
594,0.642,18.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
595,0.644,19.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
596,2.872,20.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
597,0.565,21.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
598,0.578,22.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
599,0.717,23.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
600,0.81,24.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
601,3.578,25.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
602,0.552,26.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
603,0.705,27.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
604,0.552,28.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
605,0.532,29.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
606,3.543,30.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
607,0.614,31.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
608,0.594,32.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
609,0.573,33.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
610,0.908,34.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
611,0.864,35.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
612,0.571,36.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
613,0.708,37.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
614,0.545,38.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
615,0.543,39.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
616,0.718,40.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
617,0.689,41.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
618,0.602,42.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
619,0.578,43.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
620,9.645,44.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
621,1.189,45.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
622,0.982,46.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
623,0.693,47.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
624,0.602,48.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
625,0.701,49.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
626,0.739,50.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
627,0.72,51.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
628,3.768,52.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
629,0.576,53.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
630,0.556,54.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
631,0.634,55.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
632,0.595,56.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
633,0.589,57.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
634,0.976,58.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
635,0.607,59.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
636,0.599,60.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
637,0.595,61.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
638,0.586,62.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
639,0.571,63.0,9.0,0.0,9,29,133,1487,1716,1813,70,571
640,0.416,0.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
641,0.436,1.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
642,0.408,2.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
643,0.403,3.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
644,0.486,4.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
645,0.47,5.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
646,0.382,6.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
647,0.448,7.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
648,0.386,8.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
649,0.409,9.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
650,0.48,10.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
651,0.429,11.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
652,0.421,12.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
653,3.18,13.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
654,0.421,14.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
655,0.402,15.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
656,0.476,16.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
657,9.125,17.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
658,0.433,18.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
659,0.411,19.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
660,0.385,20.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
661,0.475,21.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
662,0.365,22.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
663,0.449,23.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
664,0.41,24.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
665,0.379,25.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
666,0.444,26.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
667,0.371,27.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
668,0.486,28.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
669,0.463,29.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
670,0.452,30.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
671,0.439,31.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
672,0.422,32.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
673,0.468,33.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
674,0.434,34.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
675,0.472,35.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
676,0.43,36.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
677,0.425,37.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
678,0.425,38.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
679,0.412,39.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
680,0.468,40.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
681,3.059,41.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
682,0.438,42.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
683,0.398,43.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
684,0.402,44.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
685,0.407,45.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
686,0.419,46.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
687,0.389,47.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
688,0.382,48.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
689,0.455,49.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
690,0.399,50.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
691,0.405,51.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
692,3.323,52.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
693,3.383,53.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
694,0.399,54.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
695,0.406,55.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
696,0.367,56.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
697,0.473,57.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
698,0.463,58.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
699,0.438,59.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
700,0.396,60.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
701,0.425,61.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
702,0.431,62.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
703,0.41,63.0,0.0,1.0,0,29,115,1489,1716,1813,70,571
704,0.335,0.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
705,0.292,1.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
706,0.293,2.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
707,0.238,3.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
708,0.257,4.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
709,0.325,5.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
710,0.232,6.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
711,0.269,7.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
712,0.232,8.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
713,0.277,9.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
714,2.783,10.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
715,0.261,11.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
716,0.273,12.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
717,0.345,13.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
718,2.957,14.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
719,2.783,15.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
720,2.764,16.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
721,0.236,17.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
722,0.281,18.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
723,0.23,19.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
724,0.279,20.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
725,0.282,21.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
726,0.318,22.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
727,0.231,23.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
728,0.286,24.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
729,0.263,25.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
730,0.378,26.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
731,0.28,27.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
732,2.788,28.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
733,3.408,29.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
734,2.828,30.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
735,0.28,31.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
736,0.264,32.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
737,0.263,33.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
738,0.251,34.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
739,0.269,35.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
740,2.882,36.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
741,0.35,37.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
742,0.244,38.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
743,0.292,39.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
744,0.234,40.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
745,0.231,41.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
746,0.289,42.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
747,0.308,43.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
748,0.271,44.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
749,0.253,45.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
750,0.294,46.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
751,0.287,47.0,1.0,1.0,1,29,115,1489,1716,1813,70,571
